image_name,barbe,moustache,lunettes,taille_cheveux,couleur_cheveux
s8_05053,0,0,0,2,4
s8_05054,0,0,0,2,0
s8_05055,1,1,0,2,3
s8_05056,1,1,0,2,0
s8_05057,1,0,1,2,1
s8_05058,0,0,0,2,0
s8_05059,1,1,1,0,4
s8_05060,1,1,0,2,2
s8_05061,1,1,0,2,4
s8_05062,0,1,1,2,3
s8_05063,0,0,0,2,4
s8_05064,1,0,0,1,3
s8_05065,1,0,0,0,0
s8_05066,1,1,0,2,3
s8_05067,0,0,0,2,2
s8_05068,0,0,1,1,0
s8_05069,0,0,0,1,1
s8_05070,1,1,1,2,1
s8_05071,0,0,1,2,1
s8_05072,1,1,0,1,3
s8_05073,1,1,1,1,2
s8_05074,0,0,0,2,0
s8_05075,1,0,0,2,1
s8_05076,1,1,0,2,0
s8_05077,0,0,0,1,0
s8_05078,1,1,0,2,0
s8_05079,1,0,1,2,3
s8_05080,1,1,1,2,2
s8_05081,1,1,1,1,3
s8_05082,1,1,0,2,1
s8_05083,1,1,0,1,3
s8_05084,0,0,0,1,1
s8_05085,0,1,0,2,0
s8_05086,0,0,0,2,2
s8_05087,0,0,1,2,1
s8_05088,0,0,1,2,1
s8_05089,1,1,0,0,3
s8_05090,0,0,1,0,0
s8_05091,0,0,1,1,4
s8_05092,0,0,1,1,1
s8_05093,0,0,1,2,1
s8_05094,0,0,1,2,0
s8_05095,1,0,0,2,0
s8_05096,1,1,1,1,3
s8_05097,0,0,0,2,4
s8_05098,0,0,0,2,3
s8_05099,0,0,1,2,0
s8_05100,1,1,0,2,1
s8_05101,0,0,1,1,0
s8_05102,1,1,0,1,1
s8_05103,0,0,1,1,1
s8_05104,0,0,0,2,1
s8_05105,0,0,1,2,4
s8_05106,0,1,0,2,1
s8_05107,1,1,1,2,0
s8_05108,1,1,1,1,1
s8_05109,0,0,0,1,1
s8_05110,0,0,1,2,0
s8_05111,0,0,1,2,2
s8_05112,1,1,1,2,1
s8_05113,1,1,0,1,0
s8_05114,1,1,1,1,0
s8_05115,1,1,0,2,2
s8_05116,0,0,0,1,1
s8_05117,0,0,0,2,1
s8_05118,1,1,0,1,4
s8_05119,1,1,1,2,2
s8_05120,0,0,1,2,3
s8_05121,0,0,1,1,4
s8_05122,0,0,0,1,0
s8_05123,0,0,0,2,3
s8_05124,0,0,0,2,0
s8_05125,1,1,0,2,1
s8_05126,0,0,0,2,4
s8_05127,0,0,1,1,3
s8_05128,0,0,0,2,0
s8_05129,1,1,1,2,2
s8_05130,0,0,1,2,0
s8_05131,0,0,0,2,0
s8_05132,1,0,1,1,1
s8_05133,0,0,1,2,3
s8_05134,0,0,1,1,2
s8_05135,0,0,1,2,3
s8_05136,1,1,1,1,1
s8_05137,0,1,1,2,1
s8_05138,0,0,0,1,1
s8_05139,0,0,1,2,0
s8_05140,0,0,0,2,0
s8_05141,1,1,1,1,1
s8_05142,1,0,1,1,0
s8_05143,0,0,1,2,1
s8_05144,1,0,1,2,4
s8_05145,0,0,0,1,1
s8_05146,1,0,1,2,0
s8_05147,1,1,1,2,1
s8_05148,0,0,0,1,3
s8_05149,0,0,0,2,1
s8_05150,0,0,1,2,0
s8_05151,1,1,0,2,3
s8_05152,0,0,0,1,4
s8_05153,0,0,0,2,0
s8_05154,1,1,1,2,1
s8_05155,1,0,1,2,4
s8_05156,0,0,1,2,2
s8_05157,0,1,0,1,0
s8_05158,1,1,1,2,1
s8_05159,0,0,1,1,4
s8_05160,1,1,1,2,1
s8_05161,0,0,0,1,4
s8_05162,1,0,0,2,4
s8_05163,0,0,1,2,0
s8_05164,1,1,0,2,0
s8_05165,0,0,1,2,3
s8_05166,0,0,1,2,0
s8_05167,0,0,0,2,4
s8_05168,0,0,1,2,1
s8_05169,1,1,0,1,3
s8_05170,0,0,1,2,3
s8_05171,1,0,0,2,2
s8_05172,0,0,1,2,0
s8_05173,0,0,1,2,1
s8_05174,0,0,1,0,0
s8_05175,1,0,0,2,1
s8_05176,0,0,1,1,2
s8_05177,0,0,0,2,4
s8_05178,1,0,0,2,1
s8_05179,0,0,0,2,4
s8_05180,1,1,0,2,0
s8_05181,1,1,0,2,0
s8_05182,1,1,0,1,0
s8_05183,1,1,1,1,2
s8_05184,0,0,0,2,1
s8_05185,1,1,0,2,1
s8_05186,0,0,0,2,4
s8_05187,0,0,0,2,2
s8_05188,1,1,1,1,4
s8_05189,1,0,0,2,0
s8_05190,0,1,0,2,1
s8_05191,0,0,1,2,1
s8_05192,1,1,0,2,1
s8_05193,0,1,1,1,1
s8_05194,1,1,0,2,1
s8_05195,1,1,0,0,0
s8_05196,0,0,1,0,2
s8_05197,0,0,0,2,1
s8_05198,1,0,1,2,1
s8_05199,0,0,0,1,0
s8_05200,1,0,0,1,0
s8_05201,0,0,1,1,4
s8_05202,0,0,1,2,1
s8_05203,1,1,1,2,0
s8_05204,1,1,0,1,1
s8_05205,1,0,1,2,4
s8_05206,0,0,1,2,0
s8_05207,0,0,0,2,0
s8_05208,1,0,1,2,2
s8_05209,1,0,1,1,0
s8_05210,0,0,0,2,1
s8_05211,1,1,1,2,1
s8_05212,1,0,1,2,0
s8_05213,0,0,0,2,4
s8_05214,1,0,1,2,1
s8_05215,0,0,0,0,0
s8_05216,0,0,0,2,1
s8_05217,0,1,0,1,0
s8_05218,1,1,1,2,0
s8_05219,0,0,1,2,1
s8_05220,1,0,0,1,3
s8_05221,1,1,0,1,0
s8_05222,0,0,1,1,1
s8_05223,1,1,1,2,4
s8_05224,0,0,1,2,4
s8_05225,1,1,1,1,0
s8_05226,0,0,0,2,3
s8_05227,0,0,0,1,2
s8_05228,0,0,0,1,0
s8_05229,0,0,0,1,2
s8_05230,1,1,1,2,3
s8_05231,1,1,0,1,0
s8_05232,0,0,1,1,1
s8_05233,0,0,1,2,0
s8_05234,0,0,0,2,0
s8_05235,1,1,1,0,2
s8_05236,0,0,1,1,1
s8_05237,0,0,0,2,4
s8_05238,0,0,0,2,4
s8_05239,1,1,1,2,1
s8_05240,0,0,1,1,1
s8_05241,0,0,0,2,1
s8_05242,0,1,0,1,4
s8_05243,1,1,1,2,0
s8_05244,1,1,1,0,0
s8_05245,0,0,0,2,2
s8_05246,1,1,1,1,1
s8_05247,0,0,1,2,1
s8_05248,1,0,1,1,0
s8_05249,1,1,0,2,1
s8_05250,0,0,1,2,4
s8_05251,1,1,0,1,0
s8_05252,0,0,0,2,3
s8_05253,1,1,1,2,1
s8_05254,0,0,1,2,3
s8_05255,0,0,1,1,4
s8_05256,0,0,1,2,0
s8_05257,1,1,0,1,4
s8_05258,1,1,0,2,1
s8_05259,0,0,0,2,1
s8_05260,0,0,0,2,3
s8_05261,1,1,0,2,1
s8_05262,0,0,0,1,1
s8_05263,1,1,1,2,2
s8_05264,0,0,0,2,4
s8_05265,0,0,0,1,1
s8_05266,1,1,1,2,2
s8_05267,0,0,0,1,4
s8_05268,0,0,0,0,1
s8_05269,1,1,0,1,2
s8_05270,1,1,0,2,3
s8_05271,1,1,1,2,1
s8_05272,0,0,1,1,1
s8_05273,0,0,0,2,1
s8_05274,0,0,1,1,3
s8_05275,1,0,1,0,4
s8_05276,1,0,0,2,1
s8_05277,0,1,1,2,0
s8_05278,0,0,1,2,0
s8_05279,0,0,0,1,4
s8_05280,0,0,0,2,0
s8_05281,0,0,0,2,0
s8_05282,0,0,1,1,4
s8_05283,0,0,0,2,3
s8_05284,0,0,1,1,0
s8_05285,1,0,1,2,0
s8_05286,0,0,0,1,4
s8_05287,1,1,1,2,0
s8_05288,1,1,0,2,0
s8_05289,0,0,0,1,2
s8_05290,0,0,1,1,0
s8_05291,0,0,0,2,3
s8_05292,0,0,0,1,3
s8_05293,1,0,0,1,2
s8_05294,0,0,0,2,1
s8_05295,0,0,0,2,1
s8_05296,0,0,0,2,0
s8_05297,1,1,1,2,1
s8_05298,0,0,1,2,0
s8_05299,0,1,0,0,0
s8_05300,0,0,0,1,4
s8_05301,1,1,0,2,0
s8_05302,1,1,1,2,3
s8_05303,0,0,0,0,1
s8_05304,1,1,1,1,4
s8_05305,0,0,0,1,0
s8_05306,1,1,1,2,3
s8_05307,0,0,1,1,3
s8_05308,0,0,0,2,2
s8_05309,0,0,0,2,1
s8_05310,0,0,0,2,2
s8_05311,0,0,1,1,0
s8_05312,0,0,0,2,3
s8_05313,0,1,1,2,0
s8_05314,0,0,0,1,1
s8_05315,1,1,0,1,1
s8_05316,1,1,0,2,1
s8_05317,0,0,0,2,4
s8_05318,0,0,0,2,0
s8_05319,0,0,0,1,4
s8_05320,1,1,1,1,0
s8_05321,1,1,0,2,1
s8_05322,1,1,1,2,0
s8_05323,1,0,0,2,3
s8_05324,0,0,1,1,4
s8_05325,0,0,1,2,2
s8_05326,1,1,1,1,4
s8_05327,1,1,1,1,0
s8_05328,1,1,1,1,1
s8_05329,0,0,1,2,4
s8_05330,1,0,1,2,4
s8_05331,1,1,1,0,1
s8_05332,1,1,1,0,1
s8_05333,1,1,1,2,0
s8_05334,0,0,1,1,0
s8_05335,1,1,1,2,1
s8_05336,0,0,0,2,4
s8_05337,0,0,0,2,0
s8_05338,0,0,1,2,4
s8_05339,1,1,1,2,4
s8_05340,1,0,0,0,3
s8_05341,0,0,1,2,1
s8_05342,1,1,0,1,0
s8_05343,1,1,1,2,0
s8_05344,0,0,0,2,2
s8_05345,0,0,1,1,0
s8_05346,1,0,1,1,0
s8_05347,1,0,0,1,4
s8_05348,1,1,0,1,0
s8_05349,1,1,1,2,0
s8_05350,0,0,1,2,1
s8_05351,1,1,1,1,0
s8_05352,1,0,0,2,0
s8_05353,1,1,1,2,0
s8_05354,0,0,1,1,4
s8_05355,0,0,0,2,3
s8_05356,0,0,1,2,0
s8_05357,1,1,1,1,4
s8_05358,0,0,0,2,1
s8_05359,0,0,1,1,4
s8_05360,0,0,1,2,0
s8_05361,1,1,1,2,3
s8_05362,1,1,0,1,0
s8_05363,0,0,1,2,0
s8_05364,1,1,1,1,4
s8_05365,1,1,1,2,3
s8_05366,1,1,1,2,0
s8_05367,1,0,0,2,0
s8_05368,1,1,0,0,0
s8_05369,0,0,0,2,0
s8_05370,0,0,0,2,1
s8_05371,0,0,1,2,0
s8_05372,0,0,0,1,2
s8_05373,0,0,0,1,4
s8_05374,1,0,0,1,1
s8_05375,1,1,0,2,4
s8_05376,0,0,1,2,1
s8_05377,1,1,0,2,0
s8_05378,0,0,1,2,4
s8_05379,0,0,0,2,3
s8_05380,1,1,0,0,4
s8_05381,0,0,1,2,4
s8_05382,0,0,0,1,0
s8_05383,0,0,0,2,1
s8_05384,0,0,1,1,1
s8_05385,0,0,0,2,2
s8_05386,0,0,1,2,1
s8_05387,0,0,1,2,2
s8_05388,1,1,1,1,3
s8_05389,1,1,0,2,0
s8_05390,0,0,1,2,1
s8_05391,1,1,0,2,0
s8_05392,0,0,0,2,0
s8_05393,1,1,0,2,1
s8_05394,0,0,0,2,1
s8_05395,0,0,1,1,4
s8_05396,0,0,0,2,2
s8_05397,1,1,1,1,1
s8_05398,0,0,0,1,0
s8_05399,0,0,1,1,3
s8_05400,0,0,1,1,3
s8_05401,1,0,1,1,0
s8_05402,0,0,0,2,0
s8_05403,0,0,1,2,1
s8_05404,0,0,0,2,1
s8_05405,1,1,1,1,1
s8_05406,1,1,0,2,4
s8_05407,0,0,1,2,3
s8_05408,1,1,0,1,4
s8_05409,0,0,0,2,0
s8_05410,0,0,1,1,1
s8_05411,1,1,0,1,4
s8_05412,0,0,1,2,1
s8_05413,1,1,0,1,1
s8_05414,1,1,0,2,1
s8_05415,0,0,1,2,1
s8_05416,0,0,0,1,2
s8_05417,1,1,0,2,4
s8_05418,1,0,1,1,4
s8_05419,0,0,1,2,1
s8_05420,1,1,1,1,1
s8_05421,1,0,1,0,0
s8_05422,1,0,1,1,0
s8_05423,0,0,0,1,0
s8_05424,1,0,1,2,2
s8_05425,0,0,1,2,4
s8_05426,1,1,0,2,0
s8_05427,0,0,1,1,2
s8_05428,1,1,1,1,4
s8_05429,1,1,1,2,3
s8_05430,0,0,0,2,0
s8_05431,1,1,1,1,0
s8_05432,1,0,0,2,0
s8_05433,0,1,1,2,1
s8_05434,1,1,0,2,0
s8_05435,1,1,0,1,1
s8_05436,0,0,1,1,0
s8_05437,1,0,1,2,0
s8_05438,0,0,0,2,1
s8_05439,0,0,1,2,2
s8_05440,1,1,1,2,0
s8_05441,1,1,0,1,1
s8_05442,0,0,0,2,4
s8_05443,1,1,1,2,0
s8_05444,0,0,0,1,0
s8_05445,1,1,1,2,1
s8_05446,0,0,0,2,0
s8_05447,1,0,1,2,4
s8_05448,0,0,1,1,2
s8_05449,0,0,0,1,0
s8_05450,0,0,1,2,1
s8_05451,1,1,1,2,0
s8_05452,0,0,1,2,0
s8_05453,1,1,1,1,4
s8_05454,0,0,0,2,4
s8_05455,0,0,0,2,1
s8_05456,0,0,1,1,0
s8_05457,0,1,1,2,2
s8_05458,1,1,0,1,4
s8_05459,1,1,1,1,0
s8_05460,0,0,0,2,0
s8_05461,1,1,1,2,0
s8_05462,0,1,1,1,4
s8_05463,1,1,1,2,1
s8_05464,0,0,1,1,4
s8_05465,0,0,0,1,4
s8_05466,0,0,0,2,4
s8_05467,0,0,1,2,0
s8_05468,0,0,0,2,4
s8_05469,0,0,0,1,2
s8_05470,0,0,1,1,3
s8_05471,1,1,1,2,1
s8_05472,1,0,0,1,2
s8_05473,1,0,0,2,1
s8_05474,0,0,0,0,1
s8_05475,0,0,1,2,4
s8_05476,1,1,0,2,3
s8_05477,0,0,0,1,4
s8_05478,1,1,0,2,0
s8_05479,0,0,1,1,2
s8_05480,1,1,1,2,0
s8_05481,1,1,0,2,0
s8_05482,0,1,0,2,3
s8_05483,0,0,0,2,3
s8_05484,0,0,0,2,2
s8_05485,0,0,1,2,1
s8_05486,0,0,1,2,1
s8_05487,0,0,0,1,0
s8_05488,1,1,1,0,1
s8_05489,0,0,1,2,0
s8_05490,1,1,1,1,0
s8_05491,1,1,0,2,3
s8_05492,0,0,1,0,2
s8_05493,0,0,0,2,3
s8_05494,1,1,0,2,3
s8_05495,0,0,0,2,1
s8_05496,0,1,1,2,4
s8_05497,1,1,1,2,0
s8_05498,0,0,1,2,0
s8_05499,0,0,0,2,1
s8_05500,0,0,1,1,0
s8_05501,0,1,0,0,0
s8_05502,1,1,1,1,1
s8_05503,1,1,0,1,1
s8_05504,1,1,0,2,4
s8_05505,0,0,0,2,2
s8_05506,1,0,0,1,1
s8_05507,0,0,1,2,4
s8_05508,0,0,1,2,1
s8_05509,0,0,0,2,3
s8_05510,0,0,0,1,4
s8_05511,1,0,1,2,3
s8_05512,0,0,0,1,3
s8_05513,0,0,1,1,3
s8_05514,1,1,1,2,0
s8_05515,0,0,0,2,4
s8_05516,0,0,0,2,2
s8_05517,0,0,1,2,1
s8_05518,0,0,0,1,2
s8_05519,1,1,1,2,0
s8_05520,0,0,0,2,4
s8_05521,1,0,0,1,1
s8_05522,1,1,0,1,4
s8_05523,1,1,0,2,0
s8_05524,1,1,0,2,2
s8_05525,1,1,1,2,4
s8_05526,1,0,1,1,1
s8_05527,1,0,1,2,4
s8_05528,0,1,0,1,4
s8_05529,1,1,0,2,1
s8_05530,1,1,1,1,4
s8_05531,1,0,1,2,2
s8_05532,0,0,0,2,3
s8_05533,0,0,0,2,3
s8_05534,1,1,0,1,4
s8_05535,0,0,0,1,1
s8_05536,1,1,0,2,1
s8_05537,1,1,1,1,3
s8_05538,1,0,1,1,3
s8_05539,0,0,0,2,1
s8_05540,0,0,1,1,1
s8_05541,0,0,1,2,0
s8_05542,1,1,1,2,1
s8_05543,0,0,1,2,4
s8_05544,0,0,0,2,4
s8_05545,1,1,1,0,0
s8_05546,0,0,1,1,1
s8_05547,0,0,1,2,2
s8_05548,0,0,1,2,3
s8_05549,0,0,0,0,1
s8_05550,0,1,0,2,0
s8_05551,0,0,0,1,4
s8_05552,0,0,1,2,4
s8_05553,1,1,1,1,2
s8_05554,0,0,0,1,0
s8_05555,0,1,0,2,0
s8_05556,1,1,1,2,0
s8_05557,1,0,0,2,1
s8_05558,1,1,1,2,0
s8_05559,0,0,1,2,4
s8_05560,1,1,0,2,1
s8_05561,1,1,1,2,3
s8_05562,1,1,0,2,1
s8_05563,1,1,1,2,1
s8_05564,1,0,1,2,1
s8_05565,0,0,1,1,3
s8_05566,0,0,0,2,1
s8_05567,0,0,1,1,4
s8_05568,0,0,0,1,3
s8_05569,0,0,0,1,1
s8_05570,1,0,1,2,1
s8_05571,0,0,0,1,4
s8_05572,1,1,1,2,0
s8_05573,0,0,0,1,1
s8_05574,0,0,0,2,3
s8_05575,0,0,0,2,0
s8_05576,0,0,0,0,0
s8_05577,1,1,1,1,3
s8_05578,0,0,1,2,3
s8_05579,0,0,0,2,1
s8_05580,0,1,0,2,2
s8_05581,0,0,1,1,1
s8_05582,0,0,0,1,4
s8_05583,1,1,1,1,2
s8_05584,0,0,1,1,0
s8_05585,1,1,1,2,3
s8_05586,0,0,1,1,1
s8_05587,0,0,1,2,0
s8_05588,0,0,0,2,2
s8_05589,0,0,0,1,0
s8_05590,0,0,1,1,4
s8_05591,0,0,1,2,1
s8_05592,0,0,0,1,4
s8_05593,1,1,0,1,1
s8_05594,0,0,1,1,4
s8_05595,1,1,0,2,0
s8_05596,1,1,1,1,1
s8_05597,0,0,0,0,0
s8_05598,1,1,1,1,1
s8_05599,0,1,1,2,1
s8_05600,1,0,0,2,0
s8_05601,0,0,0,1,4
s8_05602,0,0,0,2,4
s8_05603,0,1,1,2,4
s8_05604,1,1,0,1,0
s8_05605,1,1,0,2,1
s8_05606,0,0,0,0,1
s8_05607,0,0,1,2,1
s8_05608,0,0,0,2,1
s8_05609,1,1,1,1,4
s8_05610,1,1,1,0,1
s8_05611,0,0,0,2,1
s8_05612,1,0,0,2,4
s8_05613,0,0,0,2,0
s8_05614,0,0,1,2,4
s8_05615,1,1,0,2,2
s8_05616,0,0,1,2,1
s8_05617,1,1,1,1,0
s8_05618,0,0,0,2,1
s8_05619,1,1,0,2,2
s8_05620,0,0,0,2,1
s8_05621,0,1,0,1,1
s8_05622,0,0,0,1,2
s8_05623,0,0,1,2,1
s8_05624,1,1,0,1,3
s8_05625,1,1,1,2,2
s8_05626,1,1,0,2,0
s8_05627,0,0,1,2,4
s8_05628,1,1,0,1,2
s8_05629,1,1,0,1,1
s8_05630,1,0,0,2,1
s8_05631,0,1,1,2,0
s8_05632,0,0,0,2,2
s8_05633,1,1,0,1,4
s8_05634,0,0,1,1,0
s8_05635,0,0,1,2,4
s8_05636,0,0,0,2,0
s8_05637,0,0,0,2,0
s8_05638,0,0,0,1,0
s8_05639,0,0,1,2,0
s8_05640,0,0,1,2,0
s8_05641,0,0,1,2,2
s8_05642,1,0,0,1,4
s8_05643,1,1,0,2,4
s8_05644,0,0,1,2,4
s8_05645,0,0,0,1,0
s8_05646,1,0,0,2,0
s8_05647,0,0,1,0,1
s8_05648,1,1,1,1,3
s8_05649,0,0,0,2,1
s8_05650,1,1,1,1,0
s8_05651,1,1,0,2,4
s8_05652,1,0,0,2,0
s8_05653,1,1,1,1,3
s8_05654,0,0,0,2,3
s8_05655,0,0,0,2,4
s8_05656,1,0,0,2,0
s8_05657,1,0,0,2,0
s8_05658,0,0,0,2,4
s8_05659,0,0,1,2,1
s8_05660,1,1,1,2,3
s8_05661,0,0,1,2,2
s8_05662,0,1,0,2,4
s8_05663,1,1,0,1,4
s8_05664,0,0,1,2,0
s8_05665,0,0,1,1,1
s8_05666,0,0,1,1,0
s8_05667,0,0,1,2,1
s8_05668,0,1,1,2,0
s8_05669,1,0,1,1,3
s8_05670,0,0,0,2,3
s8_05671,0,0,0,0,4
s8_05672,0,1,0,2,1
s8_05673,0,0,0,1,1
s8_05674,1,1,0,1,1
s8_05675,0,0,0,2,0
s8_05676,0,0,1,2,1
s8_05677,0,0,1,2,0
s8_05678,0,0,0,2,1
s8_05679,0,0,1,2,4
s8_05680,1,1,1,2,1
s8_05681,0,0,0,1,4
s8_05682,0,1,0,1,0
s8_05683,0,0,1,1,4
s8_05684,1,1,0,2,3
s8_05685,0,0,1,0,1
s8_05686,0,0,0,2,4
s8_05687,0,0,0,1,0
s8_05688,0,0,0,2,2
s8_05689,0,0,1,1,0
s8_05690,0,0,0,1,1
s8_05691,1,1,0,1,4
s8_05692,1,0,1,2,0
s8_05693,0,0,0,2,4
s8_05694,0,0,1,2,0
s8_05695,0,0,1,2,3
s8_05696,1,0,0,2,1
s8_05697,1,0,1,2,1
s8_05698,0,0,0,2,0
s8_05699,1,0,1,1,0
s8_05700,1,1,1,2,0
s8_05701,0,0,0,2,0
s8_05702,1,1,1,1,1
s8_05703,0,0,0,2,0
s8_05704,1,1,0,2,1
s8_05705,0,0,1,1,4
s8_05706,0,0,1,2,0
s8_05707,0,0,0,2,2
s8_05708,0,0,1,2,4
s8_05709,1,0,0,1,0
s8_05710,0,0,0,0,1
s8_05711,1,1,0,2,4
s8_05712,0,0,0,2,0
s8_05713,1,0,1,1,3
s8_05714,1,1,0,1,0
s8_05715,1,0,0,2,1
s8_05716,1,1,1,0,0
s8_05717,1,0,1,2,4
s8_05718,0,0,0,1,4
s8_05719,1,0,0,2,2
s8_05720,1,0,1,1,4
s8_05721,0,1,0,2,0
s8_05722,0,0,0,2,0
s8_05723,1,1,0,2,1
s8_05724,0,0,0,2,2
s8_05725,1,1,1,1,2
s8_05726,1,1,0,1,0
s8_05727,1,0,1,2,0
s8_05728,0,0,1,2,1
s8_05729,0,0,1,2,1
s8_05730,0,0,1,1,0
s8_05731,0,1,0,1,1
s8_05732,0,0,1,2,0
s8_05733,1,0,1,2,0
s8_05734,1,1,1,2,1
s8_05735,1,1,1,2,1
s8_05736,0,0,0,1,4
s8_05737,0,0,1,2,0
s8_05738,1,1,1,2,1
s8_05739,1,1,1,2,1
s8_05740,1,1,1,2,0
s8_05741,0,0,1,1,0
s8_05742,1,1,1,2,1
s8_05743,0,0,0,2,1
s8_05744,1,0,0,2,1
s8_05745,1,0,0,1,1
s8_05746,1,1,1,1,1
s8_05747,0,0,1,1,4
s8_05748,0,0,0,1,0
s8_05749,0,0,1,2,0
s8_05750,0,0,1,2,1
s8_05751,0,0,1,1,0
s8_05752,1,1,0,2,4
s8_05753,1,1,1,1,0
s8_05754,0,0,1,2,0
s8_05755,1,0,1,2,1
s8_05756,0,0,0,2,0
s8_05757,0,0,0,1,3
s8_05758,0,0,0,1,3
s8_05759,0,0,1,2,1
s8_05760,1,1,1,2,0
s8_05761,1,0,0,1,0
s8_05762,0,0,0,2,0
s8_05763,1,0,1,2,0
s8_05764,1,1,0,1,1
s8_05765,0,0,0,2,4
s8_05766,0,0,0,2,1
s8_05767,0,0,1,2,1
s8_05768,1,1,0,2,4
s8_05769,0,0,0,2,2
s8_05770,0,0,0,2,2
s8_05771,1,0,1,2,0
s8_05772,1,1,0,2,4
s8_05773,1,1,0,2,1
s8_05774,0,0,0,2,0
s8_05775,0,0,0,1,0
s8_05776,1,1,1,1,0
s8_05777,0,1,1,2,3
s8_05778,1,1,1,1,4
s8_05779,1,1,0,2,1
s8_05780,1,1,1,2,2
s8_05781,0,0,0,1,0
s8_05782,1,1,0,2,0
s8_05783,0,0,0,2,4
s8_05784,0,0,0,1,1
s8_05785,1,0,1,1,3
s8_05786,0,0,1,2,3
s8_05787,0,0,1,1,0
s8_05788,0,0,1,2,0
s8_05789,0,0,1,2,0
s8_05790,0,0,0,2,0
s8_05791,0,0,0,1,1
s8_05792,0,0,1,2,0
s8_05793,0,0,0,1,0
s8_05794,0,0,0,0,0
s8_05795,0,0,1,1,1
s8_05796,0,0,0,2,4
s8_05797,0,0,0,2,1
s8_05798,1,1,1,1,0
s8_05799,0,0,1,1,1
s8_05800,0,0,0,2,1
s8_05801,0,0,1,1,2
s8_05802,1,1,1,2,1
s8_05803,1,0,0,2,1
s8_05804,1,1,0,2,4
s8_05805,1,1,0,2,3
s8_05806,0,0,0,2,2
s8_05807,0,0,0,2,4
s8_05808,1,1,0,2,4
s8_05809,0,1,0,2,4
s8_05810,1,1,0,2,1
s8_05811,0,0,0,1,1
s8_05812,0,0,1,1,1
s8_05813,0,0,0,1,4
s8_05814,0,0,1,2,0
s8_05815,1,0,0,1,1
s8_05816,1,1,1,2,0
s8_05817,1,1,1,2,3
s8_05818,0,0,1,2,1
s8_05819,0,0,1,2,0
s8_05820,1,1,1,1,2
s8_05821,0,0,0,1,2
s8_05822,0,0,1,1,0
s8_05823,0,0,1,2,2
s8_05824,1,0,1,2,4
s8_05825,0,0,0,2,3
s8_05826,1,1,1,1,0
s8_05827,0,0,0,2,0
s8_05828,1,0,0,2,4
s8_05829,1,0,0,2,1
s8_05830,1,1,0,2,3
s8_05831,1,1,0,1,1
s8_05832,1,1,0,1,1
s8_05833,1,1,0,2,1
s8_05834,0,0,0,2,1
s8_05835,0,0,0,2,0
s8_05836,1,1,1,2,1
s8_05837,1,1,0,2,1
s8_05838,1,1,1,2,0
s8_05839,1,0,0,2,1
s8_05840,1,1,0,1,0
s8_05841,1,0,0,2,3
s8_05842,1,1,1,2,1
s8_05843,0,0,0,2,1
s8_05844,0,0,1,1,1
s8_05845,0,0,0,2,4
s8_05846,0,0,0,1,1
s8_05847,1,0,0,2,1
s8_05848,0,0,0,2,0
s8_05849,0,0,1,2,1
s8_05850,1,1,1,2,0
s8_05851,0,0,1,2,1
s8_05852,1,1,0,2,1
s8_05853,1,1,0,1,0
s8_05854,0,0,1,1,1
s8_05855,1,0,0,1,0
s8_05856,0,0,1,2,0
s8_05857,0,0,1,2,1
s8_05858,0,0,1,1,1
s8_05859,0,0,0,2,0
s8_05860,0,0,1,2,1
s8_05861,0,0,0,1,4
s8_05862,0,0,1,2,1
s8_05863,0,0,0,1,1
s8_05864,0,0,0,1,1
s8_05865,1,1,1,2,1
s8_05866,0,0,1,2,0
s8_05867,1,0,1,2,1
s8_05868,1,0,0,2,4
s8_05869,0,0,1,1,0
s8_05870,1,1,0,1,0
s8_05871,0,0,1,1,4
s8_05872,1,1,1,2,1
s8_05873,1,1,1,2,1
s8_05874,0,0,0,2,4
s8_05875,0,0,0,1,1
s8_05876,1,1,0,2,3
s8_05877,0,0,0,1,0
s8_05878,0,0,1,2,1
s8_05879,1,1,0,1,4
s8_05880,0,0,1,2,0
s8_05881,0,0,0,1,4
s8_05882,0,0,0,2,0
s8_05883,1,1,0,2,3
s8_05884,0,0,1,2,0
s8_05885,0,0,1,2,4
s8_05886,0,0,0,2,4
s8_05887,1,1,1,1,1
s8_05888,0,1,0,1,1
s8_05889,1,1,1,2,4
s8_05890,1,1,0,1,1
s8_05891,0,0,0,1,4
s8_05892,0,0,0,2,3
s8_05893,1,1,1,1,0
s8_05894,1,0,0,2,4
s8_05895,0,0,0,2,4
s8_05896,0,0,0,2,0
s8_05897,1,0,1,2,1
s8_05898,0,0,1,0,0
s8_05899,0,0,0,2,2
s8_05900,0,1,0,2,4
s8_05901,0,0,1,1,0
s8_05902,1,1,1,2,4
s8_05903,0,0,1,2,4
s8_05904,1,1,1,2,0
s8_05905,1,1,0,1,1
s8_05906,1,1,1,1,2
s8_05907,0,0,0,2,1
s8_05908,1,1,1,2,1
s8_05909,1,1,1,2,3
s8_05910,0,0,0,1,0
s8_05911,1,0,0,1,4
s8_05912,0,0,1,2,0
s8_05913,0,1,0,2,4
s8_05914,1,1,0,2,2
s8_05915,0,0,1,0,1
s8_05916,1,1,0,2,0
s8_05917,0,0,1,1,1
s8_05918,1,1,1,2,1
s8_05919,0,0,1,2,1
s8_05920,0,0,1,2,0
s8_05921,0,0,1,0,2
s8_05922,1,1,1,2,1
s8_05923,0,0,1,2,0
s8_05924,1,0,1,1,4
