image_name,barbe,moustache,lunettes,taille_cheveux,couleur_cheveux
s7_05317,0,0,1,2,0
s7_05318,1,1,0,2,0
s7_05319,0,1,0,2,1
s7_05320,1,1,1,2,0
s7_05321,0,0,0,2,0
s7_05322,0,0,0,0,0
s7_05323,0,0,1,1,0
s7_05324,0,0,1,1,4
s7_05325,1,0,1,1,3
s7_05326,0,0,0,1,1
s7_05327,1,0,1,2,3
s7_05328,0,0,1,2,1
s7_05329,1,0,0,2,0
s7_05330,0,0,0,1,4
s7_05331,1,0,1,2,1
s7_05332,0,0,1,1,0
s7_05333,1,1,0,2,4
s7_05334,0,0,0,1,4
s7_05335,1,0,1,1,1
s7_05336,0,0,1,2,1
s7_05337,1,0,1,1,1
s7_05338,0,0,1,0,0
s7_05339,0,0,0,1,0
s7_05340,0,0,1,2,1
s7_05341,1,0,1,2,2
s7_05342,1,0,1,2,0
s7_05343,1,1,0,1,4
s7_05344,0,0,0,2,0
s7_05345,0,0,0,2,4
s7_05346,0,0,0,2,0
s7_05347,1,0,0,2,0
s7_05348,1,1,1,2,1
s7_05349,0,0,1,2,1
s7_05350,0,0,0,2,1
s7_05351,1,1,0,1,4
s7_05352,0,0,0,2,4
s7_05353,0,0,0,1,3
s7_05354,1,1,1,2,3
s7_05355,1,1,0,1,2
s7_05356,0,0,1,0,0
s7_05357,1,1,1,2,0
s7_05358,1,1,0,1,0
s7_05359,1,1,0,1,1
s7_05360,0,0,1,2,1
s7_05361,1,1,1,1,1
s7_05362,1,1,1,2,0
s7_05363,1,1,1,1,0
s7_05364,1,1,0,2,3
s7_05365,1,1,0,2,4
s7_05366,0,0,0,2,0
s7_05367,0,0,0,0,1
s7_05368,0,0,1,1,0
s7_05369,0,0,1,2,4
s7_05370,0,0,1,2,4
s7_05371,1,1,1,1,0
s7_05372,0,0,1,2,1
s7_05373,0,0,0,2,0
s7_05374,0,0,0,2,4
s7_05375,1,0,0,1,2
s7_05376,1,0,0,1,1
s7_05377,1,0,0,2,0
s7_05378,0,0,0,2,0
s7_05379,0,0,1,2,0
s7_05380,1,0,0,2,3
s7_05381,1,0,1,2,4
s7_05382,1,1,1,2,3
s7_05383,0,0,0,2,0
s7_05384,0,0,1,1,3
s7_05385,1,1,1,0,0
s7_05386,1,1,1,2,0
s7_05387,1,1,0,1,4
s7_05388,0,0,0,2,2
s7_05389,0,0,1,2,0
s7_05390,1,1,0,1,1
s7_05391,0,0,1,2,1
s7_05392,0,0,0,2,0
s7_05393,0,0,0,2,0
s7_05394,0,0,1,2,2
s7_05395,1,1,1,0,1
s7_05396,0,0,1,2,4
s7_05397,0,0,1,1,0
s7_05398,1,1,1,2,0
s7_05399,0,0,0,1,0
s7_05400,0,0,1,2,1
s7_05401,0,0,0,1,1
s7_05402,1,1,0,2,3
s7_05403,1,1,1,2,0
s7_05404,1,1,0,2,1
s7_05405,0,0,1,2,0
s7_05406,1,1,0,1,2
s7_05407,1,1,1,2,0
s7_05408,0,0,1,2,1
s7_05409,1,0,1,2,0
s7_05410,0,0,1,2,0
s7_05411,1,1,0,2,2
s7_05412,1,1,1,2,1
s7_05413,1,0,0,1,3
s7_05414,0,0,0,2,1
s7_05415,0,0,0,0,0
s7_05416,1,1,1,2,0
s7_05417,0,0,0,2,1
s7_05418,1,1,1,2,2
s7_05419,0,0,1,2,1
s7_05420,1,1,1,2,0
s7_05421,1,1,1,2,0
s7_05422,0,0,1,2,0
s7_05423,0,0,1,1,4
s7_05424,1,1,0,1,4
s7_05425,1,1,1,2,0
s7_05426,0,0,1,2,0
s7_05427,1,0,0,2,0
s7_05428,1,0,0,1,1
s7_05429,1,1,1,1,2
s7_05430,0,0,0,2,1
s7_05431,1,0,0,1,0
s7_05432,0,0,0,2,4
s7_05433,1,1,1,1,1
s7_05434,0,0,0,1,1
s7_05435,1,1,1,2,1
s7_05436,1,1,0,2,1
s7_05437,1,1,1,2,1
s7_05438,0,0,1,1,0
s7_05439,0,0,1,2,0
s7_05440,0,0,1,2,1
s7_05441,1,1,0,2,1
s7_05442,1,1,0,1,1
s7_05443,0,0,1,2,3
s7_05444,1,1,0,0,2
s7_05445,0,0,1,1,1
s7_05446,0,0,0,1,1
s7_05447,0,0,0,2,0
s7_05448,1,1,1,1,0
s7_05449,0,0,0,1,4
s7_05450,1,1,1,2,1
s7_05451,0,1,0,2,1
s7_05452,0,0,1,2,4
s7_05453,1,0,0,1,4
s7_05454,1,1,0,2,4
s7_05455,0,0,0,1,1
s7_05456,1,1,1,2,1
s7_05457,0,0,0,2,0
s7_05458,0,0,0,2,4
s7_05459,0,0,1,2,1
s7_05460,0,0,0,1,0
s7_05461,0,0,0,2,1
s7_05462,1,1,0,0,1
s7_05463,1,1,1,1,0
s7_05464,0,0,0,1,0
s7_05465,1,1,1,2,2
s7_05466,1,1,1,2,1
s7_05467,1,1,1,2,0
s7_05468,1,1,1,1,2
s7_05469,1,0,1,1,0
s7_05470,1,1,0,1,0
s7_05471,0,0,0,0,1
s7_05472,1,1,0,1,3
s7_05473,1,0,0,2,1
s7_05474,0,0,1,2,3
s7_05475,0,0,1,2,0
s7_05476,0,0,0,1,0
s7_05477,0,0,0,2,1
s7_05478,0,0,1,1,1
s7_05479,0,0,1,1,0
s7_05480,0,0,1,2,4
s7_05481,0,1,1,0,4
s7_05482,1,1,0,2,4
s7_05483,0,0,1,2,4
s7_05484,0,1,0,2,1
s7_05485,1,1,1,2,0
s7_05486,1,1,1,1,1
s7_05487,1,1,0,2,3
s7_05488,1,1,1,2,1
s7_05489,0,0,1,1,0
s7_05490,1,0,1,1,4
s7_05491,0,0,0,1,1
s7_05492,1,1,1,2,0
s7_05493,1,1,1,1,1
s7_05494,0,0,0,2,1
s7_05495,0,0,1,2,1
s7_05496,1,1,0,2,4
s7_05497,1,1,1,1,4
s7_05498,1,1,0,1,4
s7_05499,1,1,1,1,1
s7_05500,0,0,1,2,1
s7_05501,0,0,1,2,0
s7_05502,0,0,1,1,0
s7_05503,0,0,0,2,0
s7_05504,0,0,1,2,3
s7_05505,0,0,1,2,4
s7_05506,0,0,1,1,4
s7_05507,0,0,1,2,3
s7_05508,1,1,1,1,1
s7_05509,1,1,0,1,0
s7_05510,0,0,0,2,0
s7_05511,0,0,0,2,3
s7_05512,0,0,0,2,0
s7_05513,1,0,1,2,0
s7_05514,0,0,0,2,0
s7_05515,0,0,0,1,0
s7_05516,0,0,0,1,1
s7_05517,1,1,0,2,0
s7_05518,0,0,0,1,1
s7_05519,1,0,1,1,0
s7_05520,0,0,0,2,1
s7_05521,0,1,1,1,3
s7_05522,1,1,1,1,4
s7_05523,1,1,1,2,0
s7_05524,0,0,1,2,1
s7_05525,0,0,0,1,1
s7_05526,1,1,1,2,3
s7_05527,1,1,0,0,4
s7_05528,1,1,0,1,3
s7_05529,0,0,0,2,0
s7_05530,0,0,1,2,2
s7_05531,1,1,1,2,0
s7_05532,0,0,0,1,1
s7_05533,0,0,1,0,1
s7_05534,1,1,1,1,1
s7_05535,0,0,1,1,1
s7_05536,1,0,1,2,4
s7_05537,0,0,1,1,0
s7_05538,1,1,0,2,4
s7_05539,0,0,0,2,3
s7_05540,0,0,1,2,0
s7_05541,0,0,1,1,4
s7_05542,0,0,0,2,4
s7_05543,0,0,1,2,4
s7_05544,1,1,1,2,1
s7_05545,0,0,1,2,1
s7_05546,1,1,0,2,0
s7_05547,1,1,0,0,4
s7_05548,1,1,0,2,1
s7_05549,1,1,1,2,1
s7_05550,0,0,1,2,2
s7_05551,0,0,1,1,4
s7_05552,0,0,0,1,0
s7_05553,0,0,1,0,0
s7_05554,0,0,1,2,1
s7_05555,1,1,0,2,0
s7_05556,1,0,0,1,0
s7_05557,1,1,1,2,1
s7_05558,0,0,1,2,0
s7_05559,0,0,1,2,4
s7_05560,0,0,0,2,2
s7_05561,1,0,1,2,1
s7_05562,0,1,0,2,1
s7_05563,0,0,1,2,1
s7_05564,1,1,0,0,4
s7_05565,0,0,1,1,4
s7_05566,0,0,1,2,2
s7_05567,0,0,0,1,1
s7_05568,0,0,1,2,3
s7_05569,1,1,1,2,0
s7_05570,1,0,1,1,0
s7_05571,1,0,0,2,1
s7_05572,0,0,1,1,1
s7_05573,0,0,0,1,0
s7_05574,1,1,0,2,2
s7_05575,1,0,1,2,3
s7_05576,1,1,0,2,3
s7_05577,0,1,1,2,4
s7_05578,1,1,1,1,1
s7_05579,1,1,1,1,0
s7_05580,0,0,1,1,4
s7_05581,0,0,1,1,1
s7_05582,0,0,1,1,3
s7_05583,0,0,1,2,0
s7_05584,0,0,0,2,1
s7_05585,1,1,0,1,4
s7_05586,1,1,0,2,1
s7_05587,1,1,1,1,4
s7_05588,0,0,1,2,0
s7_05589,0,0,0,2,0
s7_05590,0,1,1,2,0
s7_05591,1,0,0,2,0
s7_05592,1,1,1,2,2
s7_05593,0,0,0,2,1
s7_05594,0,0,1,2,0
s7_05595,0,0,1,2,3
s7_05596,0,0,1,1,3
s7_05597,0,0,0,2,0
s7_05598,0,0,0,2,0
s7_05599,0,0,0,1,0
s7_05600,1,1,0,1,2
s7_05601,1,1,0,1,0
s7_05602,0,0,1,2,0
s7_05603,0,0,0,2,1
s7_05604,1,1,0,1,1
s7_05605,0,0,0,1,1
s7_05606,1,0,0,2,1
s7_05607,0,0,0,2,2
s7_05608,1,1,0,2,3
s7_05609,0,0,1,2,0
s7_05610,1,0,1,2,4
s7_05611,1,1,1,2,4
s7_05612,0,0,0,1,2
s7_05613,0,0,1,2,0
s7_05614,1,1,0,1,0
s7_05615,0,0,0,1,2
s7_05616,1,0,1,2,3
s7_05617,1,1,0,1,0
s7_05618,0,0,0,2,4
s7_05619,1,0,0,1,0
s7_05620,0,0,0,2,3
s7_05621,0,0,0,2,2
s7_05622,1,1,0,2,1
s7_05623,0,1,0,2,0
s7_05624,0,0,0,2,3
s7_05625,1,1,1,1,2
s7_05626,0,0,0,1,1
s7_05627,1,1,1,1,0
s7_05628,0,1,0,1,4
s7_05629,0,0,1,2,3
s7_05630,1,1,1,2,4
s7_05631,1,1,0,2,4
s7_05632,1,1,1,2,0
s7_05633,0,0,1,2,1
s7_05634,1,1,1,2,1
s7_05635,1,1,1,1,2
s7_05636,1,1,0,1,0
s7_05637,1,1,0,2,0
s7_05638,1,1,1,2,2
s7_05639,0,0,1,1,3
s7_05640,0,0,1,1,1
s7_05641,0,0,0,2,1
s7_05642,0,0,1,2,1
s7_05643,1,0,1,1,1
s7_05644,0,0,0,2,4
s7_05645,1,1,0,2,0
s7_05646,1,1,1,2,4
s7_05647,0,0,1,1,0
s7_05648,0,0,0,1,3
s7_05649,0,0,1,2,1
s7_05650,0,0,0,2,1
s7_05651,0,0,1,1,4
s7_05652,1,1,1,2,4
s7_05653,1,1,1,1,2
s7_05654,0,0,0,2,0
s7_05655,1,1,0,2,0
s7_05656,1,0,0,0,1
s7_05657,0,0,0,2,0
s7_05658,0,0,0,2,3
s7_05659,1,1,0,1,2
s7_05660,1,1,0,2,1
s7_05661,0,0,1,2,0
s7_05662,1,1,0,1,0
s7_05663,0,1,0,2,0
s7_05664,1,1,1,2,2
s7_05665,1,1,0,2,2
s7_05666,1,1,1,2,1
s7_05667,0,0,1,1,0
s7_05668,0,0,0,1,2
s7_05669,0,0,0,1,0
s7_05670,1,0,0,2,0
s7_05671,1,0,1,2,0
s7_05672,0,0,0,1,4
s7_05673,0,0,1,2,4
s7_05674,0,1,1,1,1
s7_05675,1,1,1,2,1
s7_05676,0,0,0,2,1
s7_05677,0,1,0,2,3
s7_05678,1,1,1,1,0
s7_05679,0,0,1,2,0
s7_05680,0,0,0,2,0
s7_05681,0,0,1,2,4
s7_05682,1,0,1,1,0
s7_05683,1,1,1,2,1
s7_05684,1,0,0,1,1
s7_05685,0,0,1,2,1
s7_05686,0,0,1,2,2
s7_05687,0,0,0,1,3
s7_05688,0,0,0,2,3
s7_05689,0,0,0,2,1
s7_05690,0,0,1,2,1
s7_05691,1,1,1,2,0
s7_05692,0,0,0,2,1
s7_05693,1,0,0,1,4
s7_05694,0,0,0,2,0
s7_05695,0,0,0,2,4
s7_05696,0,0,1,2,2
s7_05697,1,1,1,2,1
s7_05698,0,0,0,2,1
s7_05699,0,0,0,1,4
s7_05700,0,1,1,0,0
s7_05701,0,0,0,1,1
s7_05702,1,1,1,2,0
s7_05703,0,0,0,2,4
s7_05704,1,0,0,1,4
s7_05705,1,1,1,2,3
s7_05706,0,0,0,1,3
s7_05707,1,1,1,2,4
s7_05708,0,0,1,2,4
s7_05709,1,1,1,2,4
s7_05710,1,0,1,2,0
s7_05711,0,0,0,2,4
s7_05712,1,1,1,1,2
s7_05713,0,0,1,2,0
s7_05714,0,0,1,1,2
s7_05715,1,1,1,2,4
s7_05716,0,0,0,2,0
s7_05717,0,0,0,0,0
s7_05718,1,1,0,0,0
s7_05719,0,0,1,2,0
s7_05720,0,0,0,2,4
s7_05721,0,0,1,1,0
s7_05722,0,0,0,2,3
s7_05723,0,0,0,2,3
s7_05724,1,1,1,1,0
s7_05725,0,0,1,1,2
s7_05726,0,0,1,1,1
s7_05727,1,1,1,2,1
s7_05728,1,1,0,2,0
s7_05729,0,0,0,2,4
s7_05730,1,1,1,2,1
s7_05731,0,0,0,2,4
s7_05732,0,0,1,2,0
s7_05733,1,1,0,1,4
s7_05734,1,1,1,1,4
s7_05735,1,0,0,2,0
s7_05736,0,0,0,2,1
s7_05737,0,0,1,2,2
s7_05738,0,0,1,1,1
s7_05739,1,1,1,1,1
s7_05740,1,0,1,2,4
s7_05741,0,0,1,1,0
s7_05742,1,1,0,2,2
s7_05743,0,0,0,1,1
s7_05744,1,1,0,1,4
s7_05745,1,1,0,2,0
s7_05746,0,0,1,2,1
s7_05747,1,1,0,1,1
s7_05748,0,0,0,2,0
s7_05749,1,0,1,1,1
s7_05750,0,0,0,2,4
s7_05751,0,0,0,2,4
s7_05752,1,1,1,2,0
s7_05753,0,0,1,2,0
s7_05754,1,1,0,1,1
s7_05755,0,0,0,2,0
s7_05756,0,0,0,1,4
s7_05757,0,0,1,1,0
s7_05758,1,1,1,1,4
s7_05759,1,0,0,2,1
s7_05760,1,1,1,2,3
s7_05761,0,0,1,2,0
s7_05762,0,1,1,1,1
s7_05763,0,0,0,2,1
s7_05764,1,0,1,1,0
s7_05765,1,1,1,2,1
s7_05766,1,1,0,2,1
s7_05767,0,0,0,1,1
s7_05768,0,0,1,1,0
s7_05769,0,0,1,2,1
s7_05770,0,0,1,2,0
s7_05771,0,0,1,2,1
s7_05772,0,0,0,2,1
s7_05773,0,0,1,1,0
s7_05774,1,1,1,2,2
s7_05775,1,1,1,2,3
s7_05776,1,0,1,2,0
s7_05777,1,0,1,1,0
s7_05778,0,0,0,2,0
s7_05779,0,0,0,2,4
s7_05780,0,0,1,1,4
s7_05781,0,0,0,1,4
s7_05782,0,0,1,1,2
s7_05783,0,0,0,2,1
s7_05784,1,1,0,1,1
s7_05785,1,1,0,2,4
s7_05786,1,0,1,0,4
s7_05787,0,1,0,1,4
s7_05788,1,0,1,0,3
s7_05789,1,1,0,1,0
s7_05790,0,0,1,2,4
s7_05791,1,1,0,2,3
s7_05792,0,0,1,0,0
s7_05793,0,0,0,2,1
s7_05794,1,1,0,2,1
s7_05795,1,1,0,2,2
s7_05796,0,0,0,2,3
s7_05797,0,0,0,2,0
s7_05798,0,0,1,0,1
s7_05799,0,1,1,2,1
s7_05800,0,0,0,1,0
s7_05801,0,0,1,1,1
s7_05802,0,0,1,2,0
s7_05803,1,1,0,1,2
s7_05804,1,1,0,1,2
s7_05805,1,0,1,2,0
s7_05806,1,1,1,1,4
s7_05807,0,0,1,1,4
s7_05808,1,1,0,1,3
s7_05809,0,0,1,1,1
s7_05810,1,1,1,2,1
s7_05811,0,0,1,2,1
s7_05812,0,0,1,2,4
s7_05813,0,1,1,2,1
s7_05814,0,0,0,2,1
s7_05815,1,1,0,2,1
s7_05816,0,0,1,2,0
s7_05817,0,0,1,2,0
s7_05818,1,1,0,1,0
s7_05819,0,0,1,2,0
s7_05820,0,0,0,2,4
s7_05821,0,0,0,1,0
s7_05822,0,0,1,2,0
s7_05823,1,1,0,2,0
s7_05824,1,1,0,2,4
s7_05825,1,1,0,2,0
s7_05826,0,0,1,2,2
s7_05827,1,1,1,2,4
s7_05828,0,0,1,1,4
s7_05829,1,1,0,2,4
s7_05830,0,0,1,1,3
s7_05831,0,0,1,2,3
s7_05832,0,0,0,2,4
s7_05833,1,1,0,2,3
s7_05834,1,1,1,2,1
s7_05835,1,1,0,2,4
s7_05836,0,0,0,2,0
s7_05837,0,0,0,2,1
s7_05838,0,0,0,1,2
s7_05839,0,0,0,1,3
s7_05840,0,0,0,2,1
s7_05841,0,0,0,2,1
s7_05842,0,0,1,1,0
s7_05843,0,0,0,2,0
s7_05844,0,0,1,2,4
s7_05845,0,0,1,1,1
s7_05846,1,0,0,0,1
s7_05847,0,0,1,2,0
s7_05848,1,0,1,0,0
s7_05849,0,0,1,2,0
s7_05850,1,0,1,2,0
s7_05851,1,1,0,2,0
s7_05852,0,0,1,2,0
s7_05853,0,0,0,1,1
s7_05854,0,0,0,2,1
s7_05855,0,1,0,1,4
s7_05856,1,1,1,2,3
s7_05857,0,1,1,2,1
s7_05858,0,0,1,1,0
s7_05859,0,0,1,1,0
s7_05860,1,1,0,2,2
s7_05861,1,1,1,1,2
s7_05862,0,0,1,2,1
s7_05863,1,1,0,1,0
s7_05864,1,1,1,1,3
s7_05865,1,1,1,1,0
s7_05866,1,0,0,1,4
s7_05867,0,1,1,1,0
s7_05868,0,0,1,1,0
s7_05869,1,1,1,2,1
s7_05870,0,0,0,1,0
s7_05871,0,0,1,2,3
s7_05872,0,0,1,2,1
s7_05873,0,0,1,2,2
s7_05874,1,1,0,1,3
s7_05875,1,1,0,1,4
s7_05876,0,0,1,1,3
s7_05877,0,0,1,2,1
s7_05878,0,0,0,1,2
s7_05879,0,0,0,2,2
s7_05880,0,0,0,2,3
s7_05881,0,0,0,2,4
s7_05882,0,0,0,1,1
s7_05883,0,0,1,1,2
s7_05884,0,0,0,1,4
s7_05885,1,1,1,1,2
s7_05886,1,1,1,2,4
s7_05887,0,0,1,2,1
s7_05888,0,0,1,2,1
s7_05889,0,0,1,2,4
s7_05890,1,1,0,2,4
s7_05891,1,1,0,2,1
s7_05892,0,0,1,2,1
s7_05893,1,0,0,2,3
s7_05894,0,0,1,0,3
s7_05895,0,0,1,1,0
s7_05896,0,0,1,1,1
s7_05897,0,0,1,1,3
s7_05898,1,1,0,1,1
s7_05899,0,0,0,2,2
s7_05900,0,0,0,2,0
s7_05901,0,0,1,1,0
s7_05902,1,1,1,2,2
s7_05903,0,0,1,1,1
s7_05904,0,0,1,2,4
s7_05905,0,0,1,2,3
s7_05906,1,1,0,2,0
s7_05907,0,0,1,2,2
s7_05908,0,0,1,2,4
s7_05909,1,1,0,2,1
s7_05910,1,1,1,1,4
s7_05911,1,1,1,2,2
s7_05912,1,1,1,1,0
s7_05913,0,0,1,1,1
s7_05914,0,0,0,1,0
s7_05915,1,1,1,1,3
s7_05916,1,1,1,1,1
s7_05917,0,0,0,1,0
s7_05918,1,1,1,2,0
s7_05919,0,0,1,2,4
s7_05920,0,0,1,2,2
s7_05921,1,1,1,1,0
s7_05922,0,0,0,2,1
s7_05923,1,1,1,2,2
s7_05924,0,0,1,2,3
s7_05925,0,0,1,1,0
s7_05926,0,0,0,2,0
s7_05927,0,0,1,1,3
s7_05928,1,1,0,1,2
s7_05929,0,0,0,2,1
s7_05930,1,1,0,1,0
s7_05931,0,0,0,1,4
s7_05932,1,0,1,2,0
s7_05933,1,1,0,2,4
s7_05934,0,0,0,1,0
s7_05935,0,0,1,2,0
s7_05936,0,0,0,2,0
s7_05937,1,1,1,2,4
s7_05938,0,0,0,2,2
s7_05939,1,1,1,2,1
s7_05940,0,0,1,2,1
s7_05941,0,0,1,2,0
s7_05942,1,0,1,2,4
s7_05943,0,0,1,1,1
s7_05944,0,0,1,1,2
s7_05945,1,0,1,2,1
s7_05946,0,1,1,2,0
s7_05947,0,0,0,2,0
s7_05948,0,0,1,2,4
s7_05949,0,0,1,2,1
s7_05950,1,1,0,1,2
s7_05951,1,0,1,1,1
s7_05952,0,0,1,2,0
s7_05953,1,0,1,2,3
s7_05954,0,0,1,1,1
s7_05955,1,1,0,1,0
s7_05956,0,0,1,2,1
s7_05957,1,1,0,2,0
s7_05958,1,1,0,2,0
s7_05959,0,0,0,2,0
s7_05960,1,1,1,2,0
s7_05961,0,0,1,2,2
s7_05962,0,0,0,1,1
s7_05963,0,0,0,2,1
s7_05964,0,0,1,2,1
s7_05965,0,0,1,2,4
s7_05966,1,0,0,2,4
s7_05967,0,0,0,2,1
s7_05968,0,0,0,2,3
s7_05969,1,1,0,2,4
s7_05970,0,0,0,2,1
s7_05971,0,0,1,2,2
s7_05972,0,0,1,2,0
s7_05973,0,0,0,1,0
s7_05974,0,0,1,1,1
s7_05975,0,0,1,2,0
s7_05976,0,0,0,2,0
s7_05977,1,1,0,0,1
s7_05978,0,1,1,2,0
s7_05979,1,1,0,1,4
s7_05980,0,0,1,2,0
s7_05981,0,0,0,2,3
s7_05982,0,0,0,1,1
s7_05983,1,1,1,2,4
s7_05984,0,0,0,2,2
s7_05985,0,0,1,2,1
s7_05986,0,0,0,0,1
s7_05987,0,0,1,2,4
s7_05988,0,0,1,1,1
s7_05989,0,0,0,2,2
s7_05990,1,1,1,2,0
s7_05991,0,0,0,2,0
s7_05992,1,0,0,2,1
s7_05993,0,1,1,1,2
s7_05994,1,1,0,1,4
s7_05995,1,1,1,1,1
s7_05996,1,1,1,2,1
s7_05997,0,0,1,2,1
s7_05998,1,1,0,2,1
s7_05999,1,0,0,1,1
s7_06000,1,1,0,2,4
s7_06001,1,1,1,2,0
s7_06002,0,0,1,1,1
s7_06003,1,0,0,1,1
s7_06004,0,0,1,2,0
s7_06005,1,1,0,2,0
s7_06006,1,0,0,2,1
s7_06007,0,0,0,1,3
s7_06008,1,0,1,2,1
s7_06009,0,1,0,2,1
s7_06010,0,0,1,2,1
s7_06011,0,0,0,1,1
s7_06012,0,0,0,2,4
s7_06013,0,0,0,2,1
s7_06014,1,0,1,1,1
s7_06015,0,0,1,2,4
s7_06016,1,0,0,1,4
s7_06017,0,1,0,1,0
s7_06018,0,0,1,2,3
s7_06019,0,0,0,2,3
s7_06020,1,1,1,2,3
s7_06021,0,0,1,2,1
s7_06022,1,1,0,2,4
s7_06023,1,1,0,2,1
s7_06024,0,0,1,2,0
s7_06025,0,0,1,2,0
s7_06026,1,1,1,2,0
s7_06027,0,0,1,1,0
s7_06028,0,0,1,0,0
s7_06029,0,0,1,2,0
s7_06030,0,0,1,2,0
s7_06031,1,1,1,2,0
s7_06032,0,0,0,1,0
s7_06033,1,1,0,2,0
s7_06034,1,1,0,2,0
s7_06035,0,0,0,1,1
s7_06036,0,0,0,2,0
s7_06037,1,1,0,1,0
s7_06038,0,0,1,1,4
s7_06039,0,0,0,1,0
s7_06040,0,0,1,1,0
s7_06041,0,0,0,2,0
s7_06042,1,1,1,2,1
s7_06043,1,1,0,2,4
s7_06044,1,0,0,2,0
s7_06045,1,1,0,2,1
s7_06046,1,1,0,1,0
s7_06047,0,0,1,2,1
s7_06048,1,1,1,2,3
s7_06049,1,1,1,1,1
s7_06050,1,1,1,2,0
s7_06051,0,0,1,1,0
s7_06052,0,0,0,2,0
s7_06053,0,0,0,1,0
s7_06054,0,0,0,2,0
s7_06055,1,1,1,1,2
s7_06056,1,1,1,2,0
s7_06057,1,1,0,1,0
s7_06058,0,0,1,2,2
s7_06059,1,0,0,1,0
s7_06060,0,0,0,2,1
s7_06061,0,0,0,1,1
s7_06062,0,0,1,2,4
s7_06063,0,0,0,1,0
s7_06064,1,0,0,0,0
s7_06065,0,0,1,2,1
s7_06066,0,0,0,2,1
s7_06067,0,0,1,2,0
s7_06068,0,0,0,2,0
s7_06069,0,0,0,1,0
s7_06070,1,1,0,2,4
s7_06071,1,1,1,1,1
s7_06072,0,0,0,2,4
s7_06073,0,1,0,2,1
s7_06074,1,1,1,1,3
s7_06075,0,0,1,2,1
s7_06076,0,0,1,0,3
s7_06077,0,0,1,1,3
s7_06078,0,0,1,0,1
s7_06079,0,0,1,1,2
s7_06080,1,0,1,1,1
s7_06081,0,0,0,1,0
s7_06082,0,0,0,2,2
s7_06083,1,1,0,0,4
s7_06084,1,0,1,2,0
s7_06085,0,0,1,1,3
s7_06086,0,0,1,2,1
s7_06087,0,0,0,1,1
s7_06088,0,0,1,1,1
s7_06089,0,0,0,1,4
s7_06090,0,0,0,0,0
s7_06091,0,0,1,2,1
s7_06092,0,0,1,2,1
s7_06093,0,0,0,1,4
s7_06094,0,0,1,2,1
s7_06095,1,0,0,2,1
s7_06096,1,1,1,2,1
s7_06097,1,1,1,2,1
s7_06098,0,0,0,2,2
s7_06099,1,1,0,2,0
s7_06100,1,1,0,1,3
s7_06101,1,1,0,1,4
s7_06102,1,1,0,2,4
s7_06103,0,0,0,2,0
s7_06104,1,1,0,1,0
s7_06105,1,1,0,1,4
s7_06106,1,0,0,1,2
s7_06107,0,0,0,2,0
s7_06108,1,1,1,2,4
s7_06109,0,0,1,1,0
s7_06110,0,0,1,0,3
s7_06111,0,0,0,2,1
s7_06112,0,0,0,1,1
s7_06113,0,0,0,2,4
s7_06114,1,1,1,2,4
s7_06115,1,1,0,2,0
s7_06116,0,0,1,1,0
s7_06117,0,0,0,1,0
s7_06118,0,0,1,2,3
s7_06119,0,0,0,2,3
s7_06120,0,0,1,2,0
s7_06121,0,0,0,2,2
s7_06122,0,0,1,2,2
s7_06123,0,0,1,1,0
s7_06124,1,1,1,1,4
s7_06125,0,0,1,1,1
s7_06126,1,0,1,2,0
s7_06127,0,0,1,2,0
s7_06128,0,0,1,2,0
s7_06129,0,0,0,1,1
s7_06130,1,0,0,1,0
s7_06131,0,0,1,2,0
s7_06132,1,1,0,1,1
s7_06133,1,1,1,2,1
s7_06134,0,0,0,2,4
s7_06135,1,1,1,1,0
s7_06136,0,0,1,1,0
s7_06137,0,0,0,2,0
s7_06138,0,0,0,2,0
s7_06139,1,1,0,1,0
s7_06140,1,0,0,2,1
s7_06141,0,0,1,2,4
s7_06142,1,1,0,2,2
s7_06143,0,0,1,1,2
s7_06144,0,0,0,2,3
s7_06145,0,0,1,1,1
s7_06146,1,1,1,1,4
s7_06147,1,1,0,2,1
s7_06148,1,1,0,2,3
s7_06149,0,0,0,2,4
s7_06150,0,0,1,2,3
s7_06151,1,1,0,2,0
s7_06152,0,0,1,2,0
s7_06153,1,0,1,2,4
s7_06154,1,0,0,1,0
s7_06155,0,0,1,1,4
s7_06156,1,1,0,1,0
s7_06157,0,0,0,1,1
s7_06158,0,0,1,1,4
s7_06159,0,0,1,2,1
s7_06160,0,0,0,2,1
s7_06161,0,0,1,2,1
s7_06162,1,1,1,1,3
s7_06163,0,0,1,2,3
s7_06164,0,0,0,1,0
s7_06165,0,0,0,2,0
s7_06166,1,0,1,2,1
s7_06167,1,0,0,2,4
s7_06168,0,0,1,1,2
s7_06169,0,0,1,2,4
s7_06170,1,1,0,2,1
s7_06171,1,1,1,2,1
s7_06172,1,1,0,1,0
s7_06173,1,0,1,1,4
s7_06174,1,0,0,1,3
s7_06175,0,0,0,0,1
s7_06176,1,1,1,2,0
s7_06177,1,1,1,2,1
s7_06178,0,0,0,2,4
s7_06179,0,0,1,1,0
s7_06180,1,1,1,1,4
s7_06181,1,1,1,1,0
s7_06182,1,1,0,1,1
s7_06183,1,1,1,1,2
s7_06184,0,0,1,2,0
s7_06185,1,1,1,2,4
s7_06186,1,1,0,1,0
s7_06187,0,0,0,2,4
s7_06188,1,1,0,2,3
